"StockName","TotalScore","AverageStability","AverageGrowth","DailyStability","WeeklyStability","Growth15Session","Growth30Session","Growth100Session","Growth200Session"
"TAJGVK.NS","41.05944697300865","66.37815320527656","15.74074074074074","46.97986577181208","79.3103448275862","22.22222222222222","25.0","0.0","0.0"
"DWARKESH.NS","41.035714285714285","66.0","16.071428571428573","40.0","83.33333333333333","35.714285714285715","28.571428571428573","0.0","0.0"
"ASHAPURMI.NS","40.98964803312629","77.21739130434781","4.761904761904762","49.565217391304344","95.65217391304347","14.285714285714286","0.0","0.0","0.0"
"BRANDHOUS.NS","40.98125","69.4625","12.5","47.65625","84.0","12.5","25.0","0.0","0.0"
"BASF.NS","40.976190476190474","64.09523809523809","17.857142857142858","35.238095238095234","83.33333333333333","28.571428571428573","42.85714285714286","0.0","0.0"
"OMAXAUTO.NS","40.92857142857143","71.14285714285714","10.714285714285715","45.71428571428571","88.09523809523809","28.571428571428573","14.285714285714286","0.0","0.0"
"PRECWIRE.NS","40.892857142857146","72.85714285714286","8.928571428571429","42.857142857142854","92.85714285714286","21.42857142857143","14.285714285714286","0.0","0.0"
"STINDIA.NS","40.85714285714286","81.71428571428572","0.0","54.285714285714285","100.0","0.0","0.0","0.0","0.0"
"ONMOBILE.NS","40.857142857142854","74.57142857142857","7.142857142857143","47.14285714285714","92.85714285714286","14.285714285714286","14.285714285714286","0.0","0.0"
"BILENERGY.NS","40.82035306334372","65.76769025367156","15.873015873015873","42.99065420560748","80.95238095238095","14.285714285714286","33.333333333333336","0.0","0.0"
"TORNTPOWE.NS","40.714285714285715","67.14285714285714","14.285714285714286","42.857142857142854","83.33333333333333","28.571428571428573","28.571428571428573","0.0","0.0"
"NAHARINDU.NS","40.70582877959927","70.30054644808743","11.111111111111112","38.251366120218584","91.66666666666666","16.666666666666668","16.666666666666668","0.0","0.0"
"ALLSEC.NS","40.70128205128205","67.3","14.102564102564102","44.5","82.5","23.076923076923077","33.333333333333336","0.0","0.0"
"SUNILHITE.NS","40.66666666666667","81.33333333333334","0.0","53.333333333333336","100.0","0.0","0.0","0.0","0.0"
"SHREERAMA.NS","40.666666666666664","67.04761904761904","14.285714285714286","39.047619047619044","85.71428571428571","28.571428571428573","28.571428571428573","0.0","0.0"
"BIMETAL.NS","40.66523220369373","65.57288864981172","15.757575757575758","50.295857988165686","75.75757575757575","27.272727272727273","20.0","0.0","0.0"
"IBULHSGFI.NS","40.65765765765766","64.64864864864865","16.666666666666668","40.0","81.08108108108108","33.333333333333336","16.666666666666668","0.0","0.0"
"MAGMA.NS","40.654761904761905","72.38095238095238","8.928571428571429","45.238095238095234","90.47619047619048","21.42857142857143","14.285714285714286","0.0","0.0"
"PRESTIGE.NS","40.64285714285714","70.57142857142857","10.714285714285715","44.285714285714285","88.09523809523809","14.285714285714286","28.571428571428573","0.0","0.0"
"OCL.NS","40.607142857142854","72.28571428571428","8.928571428571429","41.42857142857142","92.85714285714286","21.42857142857143","14.285714285714286","0.0","0.0"
"OILCOUNTU.NS","40.607142857142854","65.14285714285714","16.071428571428573","41.42857142857142","80.95238095238095","35.714285714285715","28.571428571428573","0.0","0.0"
"SCI.NS","40.5952380952381","70.47619047619048","10.714285714285715","40.476190476190474","90.47619047619048","28.571428571428573","14.285714285714286","0.0","0.0"
"RCF.NS","40.58823529411765","81.1764705882353","0.0","52.94117647058824","100.0","0.0","0.0","0.0","0.0"
"JPINFRATE.NS","40.58333333333333","68.66666666666666","12.5","46.666666666666664","83.33333333333333","35.714285714285715","14.285714285714286","0.0","0.0"
"VIPIND.NS","40.523809523809526","73.90476190476191","7.142857142857143","41.904761904761905","95.23809523809524","14.285714285714286","14.285714285714286","0.0","0.0"
"SASKEN.NS","40.511904761904766","72.0952380952381","8.928571428571429","40.95238095238095","92.85714285714286","21.42857142857143","14.285714285714286","0.0","0.0"
"KTKBANK.NS","40.511904761904766","72.0952380952381","8.928571428571429","33.80952380952381","97.61904761904762","21.42857142857143","14.285714285714286","0.0","0.0"
"AMTEKAUTO.NS","40.35024154589372","61.25603864734299","19.444444444444443","42.028985507246375","74.07407407407408","33.33333333333333","25.0","0.0","0.0"
"JPPOWER.NS","40.345238095238095","68.19047619047619","12.5","49.047619047619044","80.95238095238095","21.42857142857143","28.571428571428573","0.0","0.0"
"CHAMBLFER.NS","40.30952380952381","69.9047619047619","10.714285714285715","39.047619047619044","90.47619047619048","14.285714285714286","28.571428571428573","0.0","0.0"
"NEHAINT.NS","40.28227869691284","76.71840354767184","3.8461538461538463","45.45454545454545","97.5609756097561","15.384615384615385","0.0","0.0","0.0"
"HERCULES.NS","40.238095238095234","66.19047619047618","14.285714285714286","40.476190476190474","83.33333333333333","28.571428571428573","28.571428571428573","0.0","0.0"
"TDPOWERSY.NS","40.21453558934818","75.6671664167916","4.761904761904762","45.689655172413794","95.65217391304347","14.285714285714286","0.0","0.0","0.0"
"ABBOTINDI.NS","40.21428571428571","55.42857142857142","25.0","31.428571428571427","71.42857142857143","21.42857142857143","28.571428571428573","50.0","0.0"
"AMARAJABA.NS","40.13363363363363","66.37837837837837","13.888888888888891","36.21621621621622","86.48648648648648","25.0","16.666666666666668","0.0","0.0"
"ICSA.NS","40.11904761904762","69.52380952380952","10.714285714285715","45.238095238095234","85.71428571428571","14.285714285714286","28.571428571428573","0.0","0.0"
"RANBAXY.NS","40.10869565217391","60.77294685990338","19.444444444444443","29.71014492753623","81.48148148148148","33.33333333333333","25.0","0.0","0.0"
"SYNDIBANK.NS","40.107142857142854","67.71428571428571","12.5","44.285714285714285","83.33333333333333","21.42857142857143","28.571428571428573","0.0","0.0"
"MBECL.NS","40.07142857142857","69.42857142857142","10.714285714285715","41.42857142857142","88.09523809523809","28.571428571428573","14.285714285714286","0.0","0.0"
"CEREBRAIN.NS","40.05407291121577","66.86028257456829","13.247863247863249","55.61224489795919","74.35897435897436","23.076923076923077","16.666666666666668","0.0","0.0"
"ONELIFECA.NS","40.035714285714285","71.14285714285714","8.928571428571429","45.71428571428571","88.09523809523809","21.42857142857143","14.285714285714286","0.0","0.0"
"STCINDIA.NS","40.02794715447154","66.72256097560975","13.333333333333334","40.24390243902439","84.375","20.0","20.0","0.0","0.0"
"PGIL.NS","40.02674742886553","66.27144357567977","13.782051282051281","33.97129186602871","87.80487804878048","38.46153846153846","16.666666666666668","0.0","0.0"
"DHAMPURSU.NS","40.0","65.71428571428571","14.285714285714286","42.857142857142854","80.95238095238095","28.571428571428573","28.571428571428573","0.0","0.0"
"KSK.NS","40.0","80.0","0.0","50.0","100.0","0.0","0.0","0.0","0.0"
"MAX.NS","40.0","65.71428571428571","14.285714285714286","35.714285714285715","85.71428571428571","28.571428571428573","28.571428571428573","0.0","0.0"
"PSUBNKBEE.NS","39.99054328509774","63.95544554455446","16.025641025641026","36.13861386138614","82.5","30.76923076923077","33.333333333333336","0.0","0.0"
"UGARSUGAR.NS","39.969241285030755","70.41467304625199","9.523809523809524","46.49122807017544","86.36363636363637","28.571428571428573","0.0","0.0","0.0"
"TIPSINDLT.NS","39.9673923027464","63.26811793882612","16.666666666666668","47.64397905759162","73.6842105263158","16.666666666666668","33.333333333333336","0.0","0.0"
"LAKPRE.NS","39.93335581570876","68.7556005203064","11.111111111111112","50.26737967914439","81.08108108108108","16.666666666666668","16.666666666666668","0.0","0.0"
"MEGASOFT.NS","39.845238095238095","70.76190476190476","8.928571428571429","51.904761904761905","83.33333333333333","21.42857142857143","14.285714285714286","0.0","0.0"
"SPYL.NS","39.787163172635076","67.39483916578297","12.17948717948718","55.07246376811594","75.60975609756098","15.384615384615385","33.333333333333336","0.0","0.0"
"DREDGECOR.NS","39.73809523809524","68.76190476190476","10.714285714285715","43.33333333333333","85.71428571428571","28.571428571428573","14.285714285714286","0.0","0.0"
"PRAJIND.NS","39.726190476190474","66.95238095238095","12.5","42.38095238095238","83.33333333333333","21.42857142857143","28.571428571428573","0.0","0.0"
"JAYAGROGN.NS","39.63095238095238","66.76190476190476","12.5","41.904761904761905","83.33333333333333","21.42857142857143","28.571428571428573","0.0","0.0"
"IBREALEST.NS","39.53908692933083","64.97560975609755","14.102564102564102","45.36585365853659","78.04878048780488","23.076923076923077","33.333333333333336","0.0","0.0"
"NETWORK18.NS","39.5","68.28571428571428","10.714285714285715","45.71428571428571","83.33333333333333","14.285714285714286","28.571428571428573","0.0","0.0"
"NFL.NS","39.42857142857142","71.71428571428571","7.142857142857143","47.14285714285714","88.09523809523809","14.285714285714286","14.285714285714286","0.0","0.0"
"SAIL.NS","39.39285714285714","66.28571428571428","12.5","37.14285714285714","85.71428571428571","21.42857142857143","28.571428571428573","0.0","0.0"
"SESHAPAPE.NS","39.354166666666664","65.375","13.333333333333334","36.875","84.375","20.0","20.0","0.0","0.0"
"FACT.NS","39.33333333333333","71.52380952380952","7.142857142857143","46.666666666666664","88.09523809523809","14.285714285714286","14.285714285714286","0.0","0.0"
"DPSCLTD.NS","39.318481848184824","61.97029702970298","16.666666666666668","57.42574257425743","65.0","16.666666666666668","33.333333333333336","0.0","0.0"
"FOSECOIND.NS","39.26772247360483","62.509803921568626","16.025641025641026","36.27450980392157","80.0","30.76923076923077","33.333333333333336","0.0","0.0"
"KANORICHE.NS","39.25","66.0","12.5","47.142857142857146","78.57142857142857","25.0","0.0","0.0","0.0"
"HELIOSMAT.NS","39.21428571428571","67.71428571428571","10.714285714285715","44.285714285714285","83.33333333333333","28.571428571428573","14.285714285714286","0.0","0.0"
"IBWSL.NS","39.170847268673356","65.84169453734671","12.5","37.68115942028985","84.61538461538461","25.0","0.0","0.0","0.0"
"TECHM.NS","39.16666666666667","53.333333333333336","25.0","33.333333333333336","66.66666666666667","50.0","0.0","0.0","0.0"
"WABCOINDI.NS","39.154761904761905","65.80952380952381","12.5","32.38095238095238","88.09523809523809","35.714285714285715","14.285714285714286","0.0","0.0"
"CLUTCHAUT.NS","39.12834224598931","65.52941176470588","12.727272727272728","44.70588235294118","79.41176470588236","18.181818181818183","20.0","0.0","0.0"
"DENORA.NS","39.126344086021504","69.91935483870968","8.333333333333334","43.54838709677419","87.5","25.0","0.0","0.0","0.0"
"IBSEC.NS","39.11764705882353","64.90196078431373","13.333333333333334","37.254901960784316","83.33333333333334","20.0","20.0","0.0","0.0"
"CINELINE.NS","39.10859165709912","62.191542288557216","16.025641025641026","54.22885572139304","67.5","30.76923076923077","33.333333333333336","0.0","0.0"
"AIL.NS","39.095238095238095","63.9047619047619","14.285714285714286","34.76190476190476","83.33333333333333","28.571428571428573","28.571428571428573","0.0","0.0"
"PIONDIST.NS","39.075471698113205","78.15094339622641","0.0","60.37735849056604","90.0","0.0","0.0","0.0","0.0"
"BHAGYNAGA.NS","39.06906906906907","67.02702702702703","11.111111111111112","45.94594594594595","81.08108108108108","16.666666666666668","16.666666666666668","0.0","0.0"
"IDBI.NS","39.05487804878049","53.109756097560975","25.0","39.02439024390244","62.5","50.0","0.0","0.0","0.0"
"EVERESTIN.NS","39.052083333333336","61.4375","16.666666666666668","33.59375","80.0","25.0","25.0","0.0","0.0"
"WANBURY.NS","39.052083333333336","61.4375","16.666666666666668","33.59375","80.0","25.0","25.0","0.0","0.0"
"AMBIKCO.NS","39.00250156347717","63.90243902439024","14.102564102564102","39.02439024390244","80.48780487804878","23.076923076923077","33.333333333333336","0.0","0.0"
"ESSARPORT.NS","38.96428571428571","65.42857142857142","12.5","38.57142857142857","83.33333333333333","21.42857142857143","28.571428571428573","0.0","0.0"
"SRTRANSFI.NS","38.95187165775402","65.1764705882353","12.727272727272728","39.411764705882355","82.3529411764706","18.181818181818183","20.0","0.0","0.0"
"ORISSAMIN.NS","38.916666666666664","58.19047619047619","19.642857142857142","34.76190476190476","73.80952380952381","14.285714285714286","14.285714285714286","50.0","0.0"
"ZYLOG.NS","38.9162784679089","74.49922360248448","3.3333333333333335","50.31055900621118","90.625","10.0","0.0","0.0","0.0"
"CHENNPETR.NS","38.892857142857146","68.85714285714286","8.928571428571429","40.0","88.09523809523809","21.42857142857143","14.285714285714286","0.0","0.0"
"TULSI.NS","38.857142857142854","63.42857142857142","14.285714285714286","51.42857142857142","71.42857142857143","28.571428571428573","28.571428571428573","0.0","0.0"
"AIAENG.NS","38.857142857142854","63.42857142857142","14.285714285714286","37.14285714285714","80.95238095238095","28.571428571428573","28.571428571428573","0.0","0.0"
"AMDIND.NS","38.83720930232558","77.67441860465117","0.0","44.18604651162791","100.0","0.0","0.0","0.0","0.0"
"ASSAMCO.NS","38.8095238095238","70.47619047619047","7.142857142857143","47.61904761904761","85.71428571428571","14.285714285714286","14.285714285714286","0.0","0.0"
"WENDT.NS","38.79131020486712","65.54558337269721","12.037037037037038","39.726027397260275","82.75862068965517","11.11111111111111","25.0","0.0","0.0"
"JINDALSAW.NS","38.71356650768415","69.09379968203497","8.333333333333334","47.05882352941177","83.78378378378378","8.333333333333334","16.666666666666668","0.0","0.0"
"ZENSARTEC.NS","38.69047619047619","66.66666666666666","10.714285714285715","38.095238095238095","85.71428571428571","14.285714285714286","28.571428571428573","0.0","0.0"
"GOKEX.NS","38.69047619047619","66.66666666666666","10.714285714285715","45.238095238095234","80.95238095238095","14.285714285714286","28.571428571428573","0.0","0.0"
"INDIANCAR.NS","38.672116591653655","66.2331220721962","11.111111111111112","39.26701570680628","84.21052631578948","16.666666666666668","16.666666666666668","0.0","0.0"
"EIDPARRY.NS","38.642857142857146","59.42857142857143","17.857142857142858","34.285714285714285","76.19047619047619","28.571428571428573","42.85714285714286","0.0","0.0"
"ADORWELD.NS","38.6375","64.775","12.5","35.9375","84.0","12.5","25.0","0.0","0.0"
"CARERATIN.NS","38.63095238095238","64.76190476190476","12.5","33.33333333333333","85.71428571428571","21.42857142857143","28.571428571428573","0.0","0.0"
"SICAGEN.NS","38.528924327704814","67.1219512195122","9.935897435897436","50.73170731707317","78.04878048780488","23.076923076923077","16.666666666666668","0.0","0.0"
"MAYURUNIQ.NS","38.464285714285715","68.0","8.928571428571429","41.42857142857142","85.71428571428571","21.42857142857143","14.285714285714286","0.0","0.0"
"PNB.NS","38.44044461285841","62.77832512315271","14.102564102564102","36.94581280788177","80.0","23.076923076923077","33.333333333333336","0.0","0.0"
"KILITCH.NS","38.42857142857143","62.57142857142857","14.285714285714286","45.71428571428571","73.80952380952381","28.571428571428573","28.571428571428573","0.0","0.0"
"SATHAISPA.NS","38.346825396825395","55.86031746031746","20.833333333333332","43.650793650793645","64.0","37.5","25.0","0.0","0.0"
"SELMCL.NS","38.33333333333333","69.52380952380952","7.142857142857143","52.38095238095238","80.95238095238095","14.285714285714286","14.285714285714286","0.0","0.0"
"JHS.NS","38.32142857142857","67.71428571428571","8.928571428571429","44.285714285714285","83.33333333333333","21.42857142857143","14.285714285714286","0.0","0.0"
"BALMLAWRI.NS","38.297619047619044","64.09523809523809","12.5","35.238095238095234","83.33333333333333","35.714285714285715","14.285714285714286","0.0","0.0"
"NSIL.NS","38.27271516120437","64.5083932853717","12.037037037037038","44.60431654676259","77.77777777777777","11.11111111111111","25.0","0.0","0.0"
"USHERAGRO.NS","38.226190476190474","67.52380952380952","8.928571428571429","43.80952380952381","83.33333333333333","21.42857142857143","14.285714285714286","0.0","0.0"
"TATAELXSI.NS","38.20238095238095","63.9047619047619","12.5","41.904761904761905","78.57142857142857","21.42857142857143","28.571428571428573","0.0","0.0"
"ADANIPOWE.NS","38.19047619047619","69.23809523809524","7.142857142857143","40.95238095238095","88.09523809523809","14.285714285714286","14.285714285714286","0.0","0.0"
"SURYALAXM.NS","38.13618813618814","66.74856674856676","9.523809523809524","44.14414414414414","81.81818181818183","28.571428571428573","0.0","0.0","0.0"
"EXCELINFO.NS","38.07142857142857","65.42857142857142","10.714285714285715","38.57142857142857","83.33333333333333","28.571428571428573","14.285714285714286","0.0","0.0"
"AFL.NS","38.047619047619044","61.8095238095238","14.285714285714286","36.666666666666664","78.57142857142857","28.571428571428573","28.571428571428573","0.0","0.0"
"ZUARI.NS","38.047619047619044","61.8095238095238","14.285714285714286","36.666666666666664","78.57142857142857","28.571428571428573","28.571428571428573","0.0","0.0"
"HAVELLS.NS","38.03002637451816","62.72671941570298","13.333333333333334","35.84905660377358","80.64516129032258","20.0","20.0","0.0","0.0"
"ESCORTS.NS","38.02380952380952","65.33333333333333","10.714285714285715","41.904761904761905","80.95238095238095","28.571428571428573","14.285714285714286","0.0","0.0"
"NHPC.NS","38.013333333333335","59.36","16.666666666666668","34.4","76.0","25.0","25.0","0.0","0.0"
"ABB.NS","38.01190476190476","63.52380952380952","12.5","33.80952380952381","83.33333333333333","21.42857142857143","28.571428571428573","0.0","0.0"
"ROLTA.NS","38.0","68.85714285714286","7.142857142857143","40.0","88.09523809523809","14.285714285714286","14.285714285714286","0.0","0.0"
"CADILAHC.NS","37.916666666666664","63.33333333333333","12.5","33.33333333333333","83.33333333333333","21.42857142857143","28.571428571428573","0.0","0.0"
"SUNDARMFI.NS","37.904761904761905","61.52380952380952","14.285714285714286","32.38095238095238","80.95238095238095","28.571428571428573","28.571428571428573","0.0","0.0"
"REPRO.NS","37.89285714285714","66.85714285714285","8.928571428571429","38.57142857142857","85.71428571428571","21.42857142857143","14.285714285714286","0.0","0.0"
"KESORAMIN.NS","37.892339544513455","66.26086956521739","9.523809523809524","41.73913043478261","82.6086956521739","28.571428571428573","0.0","0.0","0.0"
"JMCPROJEC.NS","37.857142857142854","68.57142857142857","7.142857142857143","42.857142857142854","85.71428571428571","14.285714285714286","14.285714285714286","0.0","0.0"
"CANTABIL.NS","37.83557157433923","63.49165596919127","12.17948717948718","52.63157894736842","70.73170731707317","15.384615384615385","33.333333333333336","0.0","0.0"
"LITL.NS","37.83333333333333","64.95238095238095","10.714285714285715","40.95238095238095","80.95238095238095","14.285714285714286","28.571428571428573","0.0","0.0"
"JBCHEPHAR.NS","37.797619047619044","66.66666666666666","8.928571428571429","38.095238095238095","85.71428571428571","21.42857142857143","14.285714285714286","0.0","0.0"
"BAJAJELEC.NS","37.71428571428571","68.28571428571428","7.142857142857143","38.57142857142857","88.09523809523809","14.285714285714286","14.285714285714286","0.0","0.0"
"DECOLIGHT.NS","37.70011714174151","67.70792659117532","7.6923076923076925","46.192893401015226","82.05128205128206","23.076923076923077","0.0","0.0","0.0"
"AKSHOPTFB.NS","37.67857142857143","62.85714285714286","12.5","42.857142857142854","76.19047619047619","21.42857142857143","28.571428571428573","0.0","0.0"
"IMPAL.NS","37.61963642674303","61.991409605622806","13.247863247863249","39.59390862944162","76.92307692307693","23.076923076923077","16.666666666666668","0.0","0.0"
"GINNIFILA.NS","37.607142857142854","66.28571428571428","8.928571428571429","44.285714285714285","80.95238095238095","21.42857142857143","14.285714285714286","0.0","0.0"
"CAREERP.NS","37.59719367068532","65.25848990547321","9.935897435897436","38.75598086124402","82.92682926829268","23.076923076923077","16.666666666666668","0.0","0.0"
"IFCI.NS","37.59523809523809","64.47619047619047","10.714285714285715","43.33333333333333","78.57142857142857","28.571428571428573","14.285714285714286","0.0","0.0"
"TANTIACON.NS","37.58333333333333","62.666666666666664","12.5","49.52380952380952","71.42857142857143","21.42857142857143","28.571428571428573","0.0","0.0"
"VGUARD.NS","37.5","64.28571428571428","10.714285714285715","35.714285714285715","83.33333333333333","28.571428571428573","14.285714285714286","0.0","0.0"
"ESL.NS","37.464285714285715","66.0","8.928571428571429","47.14285714285714","78.57142857142857","21.42857142857143","14.285714285714286","0.0","0.0"
"JOCIL.NS","37.45423965473471","63.04950495049505","11.85897435897436","37.62376237623762","80.0","30.76923076923077","16.666666666666668","0.0","0.0"
"SIEMENS.NS","37.44047619047619","62.38095238095237","12.5","30.95238095238095","83.33333333333333","35.714285714285715","14.285714285714286","0.0","0.0"
"VICEROY.NS","37.42857142857142","67.71428571428571","7.142857142857143","37.14285714285714","88.09523809523809","14.285714285714286","14.285714285714286","0.0","0.0"
"GOKUL.NS","37.4093296534972","64.88276187109697","9.935897435897436","48.792270531400966","75.60975609756098","23.076923076923077","16.666666666666668","0.0","0.0"
"OMNITECH.NS","37.4047619047619","64.09523809523809","10.714285714285715","42.38095238095238","78.57142857142857","28.571428571428573","14.285714285714286","0.0","0.0"
"GTOFFSHOR.NS","37.38095238095238","67.61904761904762","7.142857142857143","47.61904761904761","80.95238095238095","14.285714285714286","14.285714285714286","0.0","0.0"
"MASTEK.NS","37.38095238095238","60.476190476190474","14.285714285714286","40.476190476190474","73.80952380952381","28.571428571428573","28.571428571428573","0.0","0.0"
"TARAPUR.NS","37.36893881695862","64.8019801980198","9.935897435897436","49.504950495049506","75.0","23.076923076923077","16.666666666666668","0.0","0.0"
"HINDALCO.NS","37.35714285714286","64.0","10.714285714285715","38.57142857142857","80.95238095238095","28.571428571428573","14.285714285714286","0.0","0.0"
"PGHH.NS","37.35714285714286","64.0","10.714285714285715","24.285714285714285","90.47619047619048","28.571428571428573","14.285714285714286","0.0","0.0"
"ROSSELLIN.NS","37.33815426997245","66.34297520661157","8.333333333333334","47.107438016528924","79.16666666666667","25.0","0.0","0.0","0.0"
"BAJAJHIND.NS","37.333333333333336","60.38095238095238","14.285714285714286","50.95238095238095","66.66666666666667","28.571428571428573","28.571428571428573","0.0","0.0"
"ABAN.NS","37.32286634460547","62.608695652173914","12.037037037037038","39.85507246376812","77.77777777777777","11.11111111111111","25.0","0.0","0.0"
"BLISSGVS.NS","37.25","61.99999999999999","12.5","37.14285714285714","78.57142857142857","21.42857142857143","28.571428571428573","0.0","0.0"
"DLF.NS","37.23809523809524","60.19047619047619","14.285714285714286","43.33333333333333","71.42857142857143","28.571428571428573","28.571428571428573","0.0","0.0"
"LOKESHMAC.NS","37.22025353764763","64.50460963939783","9.935897435897436","47.84688995215311","75.60975609756098","23.076923076923077","16.666666666666668","0.0","0.0"
"HEXAWARE.NS","37.217261904761905","67.76785714285714","6.666666666666667","42.857142857142854","84.375","20.0","0.0","0.0","0.0"
"GTL.NS","37.20238095238095","61.9047619047619","12.5","47.61904761904761","71.42857142857143","21.42857142857143","28.571428571428573","0.0","0.0"
"IDFC.NS","37.19047619047618","67.23809523809523","7.142857142857143","39.52380952380952","85.71428571428571","14.285714285714286","14.285714285714286","0.0","0.0"
"HONAUT.NS","37.13258286429018","60.162601626016254","14.102564102564102","33.33333333333333","78.04878048780488","23.076923076923077","33.333333333333336","0.0","0.0"
"GLODYNE.NS","37.11412410866839","66.21542770451627","8.012820512820513","41.14832535885167","82.92682926829268","15.384615384615385","16.666666666666668","0.0","0.0"
"MANAKSIA.NS","37.05952380952381","61.61904761904761","12.5","36.19047619047619","78.57142857142857","21.42857142857143","28.571428571428573","0.0","0.0"
"ANANTRAJ.NS","37.047619047619044","66.95238095238095","7.142857142857143","42.38095238095238","83.33333333333333","14.285714285714286","14.285714285714286","0.0","0.0"
"ANSALAPI.NS","37.035714285714285","58.0","16.071428571428573","41.42857142857142","69.04761904761905","35.714285714285715","28.571428571428573","0.0","0.0"
"TRIVENI.NS","37.02380952380952","63.33333333333333","10.714285714285715","47.61904761904761","73.80952380952381","14.285714285714286","28.571428571428573","0.0","0.0"
"GTNIND.NS","37.0","74.0","0.0","50.0","90.0","0.0","0.0","0.0","0.0"
"SOTL.NS","36.905391503747815","53.618475315187936","20.192307692307693","35.265700483091784","65.85365853658537","30.76923076923077","50.0","0.0","0.0"
"GEINDSYS.NS","36.88964343656814","65.76646636031577","8.012820512820513","47.34299516908212","78.04878048780488","15.384615384615385","16.666666666666668","0.0","0.0"
"BINDALAGR.NS","36.873405330301885","65.73399014778326","8.012820512820513","44.33497536945813","80.0","15.384615384615385","16.666666666666668","0.0","0.0"
"MRPL.NS","36.857142857142854","66.57142857142857","7.142857142857143","34.285714285714285","88.09523809523809","14.285714285714286","14.285714285714286","0.0","0.0"
"ORBITCORP.NS","36.845238095238095","64.76190476190476","8.928571428571429","47.61904761904761","76.19047619047619","21.42857142857143","14.285714285714286","0.0","0.0"
"CENTRALBK.NS","36.77380952380952","61.047619047619044","12.5","34.76190476190476","78.57142857142857","21.42857142857143","28.571428571428573","0.0","0.0"
"DCBBANK.NS","36.70347767121961","62.295844231328104","11.111111111111112","38.17204301075269","78.37837837837837","16.666666666666668","16.666666666666668","0.0","0.0"
"CANBK.NS","36.67857142857143","60.857142857142854","12.5","41.42857142857142","73.80952380952381","21.42857142857143","28.571428571428573","0.0","0.0"
"RANASUG.NS","36.654761904761905","64.38095238095238","8.928571428571429","46.666666666666664","76.19047619047619","21.42857142857143","14.285714285714286","0.0","0.0"
"DEEPIND.NS","36.63095238095238","67.9047619047619","5.357142857142858","51.904761904761905","78.57142857142857","7.142857142857143","14.285714285714286","0.0","0.0"
"BINANIIND.NS","36.61904761904761","66.09523809523809","7.142857142857143","36.666666666666664","85.71428571428571","14.285714285714286","14.285714285714286","0.0","0.0"
"VADILALIN.NS","36.595238095238095","62.476190476190474","10.714285714285715","34.76190476190476","80.95238095238095","28.571428571428573","14.285714285714286","0.0","0.0"
"GOACARBON.NS","36.52380952380952","65.9047619047619","7.142857142857143","43.33333333333333","80.95238095238095","14.285714285714286","14.285714285714286","0.0","0.0"
"SHARONBIO.NS","36.51190476190476","64.09523809523809","8.928571428571429","42.38095238095238","78.57142857142857","21.42857142857143","14.285714285714286","0.0","0.0"
"INVENTURE.NS","36.50004039606093","69.15392694596802","3.8461538461538463","52.15311004784689","80.48780487804878","15.384615384615385","0.0","0.0","0.0"
"SBIN.NS","36.488095238095234","60.47619047619047","12.5","33.33333333333333","78.57142857142857","21.42857142857143","28.571428571428573","0.0","0.0"
"JBFIND.NS","36.464285714285715","64.0","8.928571428571429","38.57142857142857","80.95238095238095","21.42857142857143","14.285714285714286","0.0","0.0"
"INFRABEES.NS","36.36363636363637","72.72727272727273","0.0","31.81818181818182","100.0","0.0","0.0","0.0","0.0"
"JKIL.NS","36.33974358974359","64.66666666666667","8.012820512820513","41.666666666666664","80.0","15.384615384615385","16.666666666666668","0.0","0.0"
"MANALIPET.NS","36.33011353599589","53.21578262754734","19.444444444444446","43.850267379679146","59.45945945945946","25.0","33.333333333333336","0.0","0.0"
"LT.NS","36.32142857142857","63.71428571428571","8.928571428571429","34.285714285714285","83.33333333333333","21.42857142857143","14.285714285714286","0.0","0.0"
"KIRLOSENG.NS","36.30952380952381","61.9047619047619","10.714285714285715","33.33333333333333","80.95238095238095","28.571428571428573","14.285714285714286","0.0","0.0"
"ACROPETAL.NS","36.26190476190476","61.80952380952381","10.714285714285715","50.95238095238095","69.04761904761905","28.571428571428573","14.285714285714286","0.0","0.0"
"SUPPETRO.NS","36.26190476190476","61.8095238095238","10.714285714285715","36.666666666666664","78.57142857142857","28.571428571428573","14.285714285714286","0.0","0.0"
"SOUISPAT.NS","36.207039337474114","67.65217391304347","4.761904761904762","45.21739130434783","82.6086956521739","14.285714285714286","0.0","0.0","0.0"
"AGCNET.NS","36.20238095238095","59.904761904761905","12.5","39.047619047619044","73.80952380952381","21.42857142857143","28.571428571428573","0.0","0.0"
"WELCORP.NS","36.166666666666664","68.76190476190476","3.5714285714285716","43.33333333333333","85.71428571428571","14.285714285714286","0.0","0.0","0.0"
"WSTCSTPAP.NS","36.12834224598931","59.529411764705884","12.727272727272728","42.94117647058824","70.58823529411765","18.181818181818183","20.0","0.0","0.0"
"DAAWAT.NS","36.122707554868356","61.56165442597603","10.683760683760683","34.67336683417085","79.48717948717949","15.384615384615385","16.666666666666668","0.0","0.0"
"USHAMART.NS","36.10714285714286","66.85714285714286","5.357142857142858","45.71428571428571","80.95238095238095","21.42857142857143","0.0","0.0","0.0"
"ATLANTA.NS","36.095238095238095","57.904761904761905","14.285714285714286","37.61904761904762","71.42857142857143","28.571428571428573","28.571428571428573","0.0","0.0"
